MOVIE_ID,NAME,YEARS,RATING
707,The Return,2003.0,3.507908611599297
707,The Return,2003.0,3.507908611599297
708,The Perfect Storm,2000.0,3.387546455561542
708,The Perfect Storm,2000.0,3.387546455561542
709,Africans in America: America's Journey Through Slavery,1998.0,3.743801652892562
709,Africans in America: America's Journey Through Slavery,1998.0,3.743801652892562
710,Inspector Morse 9: The Last Enemy,1993.0,4.143968871595331
710,Inspector Morse 9: The Last Enemy,1993.0,4.143968871595331
711,Dolores Claiborne,1994.0,3.6139304830950607
711,Dolores Claiborne,1994.0,3.6139304830950607
712,Homicide: Life on the Street: Season 7,1998.0,4.132516703786192
712,Homicide: Life on the Street: Season 7,1998.0,4.132516703786192
713,Cause Celebre,1987.0,3.0692307692307694
713,Cause Celebre,1987.0,3.0692307692307694
714,Whisper Kill,1988.0,2.1710526315789473
714,Whisper Kill,1988.0,2.1710526315789473
715,Film Noir Collection: D.O.A.,1950.0,3.667992047713718
715,Film Noir Collection: D.O.A.,1950.0,3.667992047713718
716,The Bravados,1958.0,3.235294117647059
716,The Bravados,1958.0,3.235294117647059
717,Testosterone,2004.0,2.893900563813429
717,Testosterone,2004.0,2.893900563813429
718,44 Minutes,2003.0,3.323983972524327
718,44 Minutes,2003.0,3.323983972524327
719,City of Industry,1997.0,2.993857493857494
719,City of Industry,1997.0,2.993857493857494
720,Roger & Me,1989.0,3.84381315966764
720,Roger & Me,1989.0,3.84381315966764
721,Royal Deceit,1994.0,2.4839650145772594
721,Royal Deceit,1994.0,2.4839650145772594
722,The Wire: Season 1,2003.0,4.094542401343409
722,The Wire: Season 1,2003.0,4.094542401343409
723,Curly Sue,1991.0,2.9943724177233224
723,Curly Sue,1991.0,2.9943724177233224
724,Yu Yu Hakusho,1992.0,4.40801308258381
724,Yu Yu Hakusho,1992.0,4.40801308258381
725,Woman Thou Art Loosed,2004.0,3.628799688230709
725,Woman Thou Art Loosed,2004.0,3.628799688230709
726,The Haunting of Morella,1990.0,2.142857142857143
726,The Haunting of Morella,1990.0,2.142857142857143
727,Carlton-Browne of the F.O.,1959.0,2.706766917293233
727,Carlton-Browne of the F.O.,1959.0,2.706766917293233
728,Abigail's Party,1977.0,2.967032967032967
728,Abigail's Party,1977.0,2.967032967032967
729,Fast Food,2000.0,2.4205607476635516
729,Fast Food,2000.0,2.4205607476635516
730,Bagdad Cafe,1988.0,3.8390778871978513
730,Bagdad Cafe,1988.0,3.8390778871978513
731,Mr. Magoo,1997.0,2.546138415245738
731,Mr. Magoo,1997.0,2.546138415245738
732,11:14,2005.0,3.2251268045259462
732,11:14,2005.0,3.2251268045259462
733,Dead Ringers,1988.0,3.4058078927773643
733,Dead Ringers,1988.0,3.4058078927773643
734,Indochine,1992.0,3.8300819061801934
734,Indochine,1992.0,3.8300819061801934
735,Hillary & Tenzing: Climbing to the Roof of World,2003.0,3.1269035532994924
735,Hillary & Tenzing: Climbing to the Roof of World,2003.0,3.1269035532994924
736,The Last Man,2002.0,2.1587301587301586
736,The Last Man,2002.0,2.1587301587301586
737,Great Pas de Deux,2004.0,3.3271028037383177
737,Great Pas de Deux,2004.0,3.3271028037383177
738,A Slipping Down Life,1999.0,2.7711864406779663
738,A Slipping Down Life,1999.0,2.7711864406779663
739,Treading Water,2001.0,2.7292110874200426
739,Treading Water,2001.0,2.7292110874200426
740,The House on Carroll Street,1988.0,2.8015873015873014
740,The House on Carroll Street,1988.0,2.8015873015873014
741,Ken Burns' America: The Congress,1988.0,3.4009546539379474
741,Ken Burns' America: The Congress,1988.0,3.4009546539379474
742,Sherlock: Case of Evil,2002.0,2.841860465116279
742,Sherlock: Case of Evil,2002.0,2.841860465116279
743,Widows' Peak,1994.0,3.1982570806100217
743,Widows' Peak,1994.0,3.1982570806100217
744,Hot War,1998.0,2.8773584905660377
744,Hot War,1998.0,2.8773584905660377
745,Fantasy Mission Force,1979.0,2.2920353982300883
745,Fantasy Mission Force,1979.0,2.2920353982300883
746,Domestic Disturbance,2001.0,3.5250549177270276
746,Domestic Disturbance,2001.0,3.5250549177270276
747,Saber Marionette J,1996.0,3.7403846153846154
747,Saber Marionette J,1996.0,3.7403846153846154
748,I Can Do Bad All By Myself,2002.0,3.7415452295848226
748,I Can Do Bad All By Myself,2002.0,3.7415452295848226
749,Ernest Goes to Jail,1990.0,2.2354009077155825
749,Ernest Goes to Jail,1990.0,2.2354009077155825
750,The Librarian: Quest for the Spear,2004.0,3.522935779816514
750,The Librarian: Quest for the Spear,2004.0,3.522935779816514
751,Halloween: H2O,1998.0,3.1893305439330546
751,Halloween: H2O,1998.0,3.1893305439330546
752,Star Trek: The Next Generation: Season 7,1993.0,4.254008536163341
752,Star Trek: The Next Generation: Season 7,1993.0,4.254008536163341
753,Mary Poppins: Bonus Material,1964.0,3.9748427672955975
753,Mary Poppins: Bonus Material,1964.0,3.9748427672955975
754,The Lonely Guy,1984.0,3.1969548133595285
754,The Lonely Guy,1984.0,3.1969548133595285
755,Music Box,1989.0,3.5009920634920637
755,Music Box,1989.0,3.5009920634920637
756,The Best of MusikLaden: Classic Rock,2000.0,2.5632183908045976
756,The Best of MusikLaden: Classic Rock,2000.0,2.5632183908045976
757,Sherlock Hound,1984.0,3.129032258064516
757,Sherlock Hound,1984.0,3.129032258064516
758,Mean Girls,2004.0,3.514344301565704
758,Mean Girls,2004.0,3.514344301565704
759,Fifteen Minutes,2001.0,3.198860939724727
759,Fifteen Minutes,2001.0,3.198860939724727
760,Pooh's Heffalump Movie,2005.0,3.8628651202749142
760,Pooh's Heffalump Movie,2005.0,3.8628651202749142
761,O Fantasma,2000.0,2.66020358700921
761,O Fantasma,2000.0,2.66020358700921
762,End of the Century: The Story of the Ramones,2004.0,3.982869379014989
762,End of the Century: The Story of the Ramones,2004.0,3.982869379014989
763,The Poseidon Adventure,1972.0,3.4907275320970044
763,The Poseidon Adventure,1972.0,3.4907275320970044
764,Scarface: 20th Anniversary Edition: Bonus Material,1983.0,3.737003058103975
764,Scarface: 20th Anniversary Edition: Bonus Material,1983.0,3.737003058103975
765,Grief,1994.0,2.52073732718894
765,Grief,1994.0,2.52073732718894
766,A Hole in the Head,1959.0,3.0592592592592593
766,A Hole in the Head,1959.0,3.0592592592592593
767,Edges of the Lord,2001.0,3.245222929936306
767,Edges of the Lord,2001.0,3.245222929936306
768,The Star Maker,1995.0,3.2822458270106223
768,The Star Maker,1995.0,3.2822458270106223
769,The Crawling Eye,1958.0,3.27027027027027
769,The Crawling Eye,1958.0,3.27027027027027
770,A Perfect Candidate,1996.0,3.1607142857142856
770,A Perfect Candidate,1996.0,3.1607142857142856
771,Man in the Iron Mask,1999.0,3.1056701030927836
771,Man in the Iron Mask,1999.0,3.1056701030927836
772,Gloria Estefan: Don't Stop!,1998.0,2.6666666666666665
772,Gloria Estefan: Don't Stop!,1998.0,2.6666666666666665
773,He Died with a Felafel in His Hand,2001.0,2.911654135338346
773,He Died with a Felafel in His Hand,2001.0,2.911654135338346
774,Foyle's War: Set 2,2003.0,4.249292929292929
774,Foyle's War: Set 2,2003.0,4.249292929292929
775,Man Ray: Prophet of the Avant Garde,1999.0,3.5502092050209204
775,Man Ray: Prophet of the Avant Garde,1999.0,3.5502092050209204
776,Dr. Seuss's The 5,1953.0,2.9734513274336285
776,Dr. Seuss's The 5,1953.0,2.9734513274336285
777,Sherlock Holmes and the Spider Woman,1944.0,3.785947712418301
777,Sherlock Holmes and the Spider Woman,1944.0,3.785947712418301
778,A Touch of Frost: Seasons 7 & 8,2003.0,3.9047619047619047
778,A Touch of Frost: Seasons 7 & 8,2003.0,3.9047619047619047
779,Loving Jezebel,2000.0,2.5175644028103044
779,Loving Jezebel,2000.0,2.5175644028103044
780,Churchill,2003.0,3.831234256926952
780,Churchill,2003.0,3.831234256926952
781,Care Bears: Journey to Joke-a-Lot,2004.0,3.5816464237516867
781,Care Bears: Journey to Joke-a-Lot,2004.0,3.5816464237516867
782,Soldier of Fortune,1998.0,2.442105263157895
782,Soldier of Fortune,1998.0,2.442105263157895
783,For Love or Country,2001.0,3.365752285951787
783,For Love or Country,2001.0,3.365752285951787
784,The Outer Limits: The New Series: Aliens Among Us,1995.0,3.5267857142857144
784,The Outer Limits: The New Series: Aliens Among Us,1995.0,3.5267857142857144
785,American Pop,1981.0,3.1550387596899223
785,American Pop,1981.0,3.1550387596899223
786,Tokyo Drifter,1966.0,3.375984251968504
786,Tokyo Drifter,1966.0,3.375984251968504
787,La Vallee,1972.0,2.5
787,La Vallee,1972.0,2.5
788,Clerks,1994.0,3.764570198369983
788,Clerks,1994.0,3.764570198369983
789,Boyz N the Hood,1991.0,3.7942099755842342
789,Boyz N the Hood,1991.0,3.7942099755842342
790,A Single Girl,2000.0,2.8
790,A Single Girl,2000.0,2.8
791,Don Henley: Live Inside Job,2000.0,3.5283505154639174
791,Don Henley: Live Inside Job,2000.0,3.5283505154639174
792,Unsolved History: Salem Witch Trials,2004.0,2.8583333333333334
792,Unsolved History: Salem Witch Trials,2004.0,2.8583333333333334
793,By Brakhage: An Anthology,2004.0,3.4927536231884058
793,By Brakhage: An Anthology,2004.0,3.4927536231884058
794,A Stranger Among Us,1992.0,3.11619283065513
794,A Stranger Among Us,1992.0,3.11619283065513
795,Landmarks of Early Film,1997.0,3.1421800947867298
795,Landmarks of Early Film,1997.0,3.1421800947867298
796,Rabid,1976.0,2.939866369710468
796,Rabid,1976.0,2.939866369710468
797,Look Back in Anger,1959.0,3.090625
797,Look Back in Anger,1959.0,3.090625
798,Jaws,1975.0,3.8860085139890255
798,Jaws,1975.0,3.8860085139890255
799,Teen Titans: Season 1,2003.0,4.066123188405797
799,Teen Titans: Season 1,2003.0,4.066123188405797
800,Dracula Vs. Frankenstein,1971.0,2.3766233766233764
800,Dracula Vs. Frankenstein,1971.0,2.3766233766233764
801,We Know Where You Live. Live!,2001.0,2.6582278481012658
801,We Know Where You Live. Live!,2001.0,2.6582278481012658
802,Spies,1928.0,3.35
802,Spies,1928.0,3.35
803,Soul Assassin,2001.0,2.369146005509642
803,Soul Assassin,2001.0,2.369146005509642
804,Sherlock Holmes: The Scarlet Claw,1944.0,3.847290640394089
804,Sherlock Holmes: The Scarlet Claw,1944.0,3.847290640394089
805,Dark Shadows: Vol. 11,1968.0,3.79054054054054
805,Dark Shadows: Vol. 11,1968.0,3.79054054054054
806,Eyes Without a Face,1960.0,3.4899598393574296
806,Eyes Without a Face,1960.0,3.4899598393574296
807,The Mouse That Roared,1959.0,3.584449526298595
807,The Mouse That Roared,1959.0,3.584449526298595
808,Dead Man on Campus,1998.0,3.23969835712362
808,Dead Man on Campus,1998.0,3.23969835712362
809,Left Behind II: Tribulation Force,2002.0,3.5455246913580245
809,Left Behind II: Tribulation Force,2002.0,3.5455246913580245
810,The Matchmaker,1958.0,2.980952380952381
810,The Matchmaker,1958.0,2.980952380952381
811,The Lawnmower Man,1992.0,2.9771388985105647
811,The Lawnmower Man,1992.0,2.9771388985105647
812,The Saddle Club: Horse Crazy,2001.0,3.221311475409836
812,The Saddle Club: Horse Crazy,2001.0,3.221311475409836
813,On Cukor,2000.0,3.2746478873239435
813,On Cukor,2000.0,3.2746478873239435
814,Ruin Explorers,2000.0,3.386946386946387
814,Ruin Explorers,2000.0,3.386946386946387
815,Tiger Bay,1959.0,3.1338912133891212
815,Tiger Bay,1959.0,3.1338912133891212
816,Marlene Dietrich: Her Own Song,2001.0,3.5247524752475248
816,Marlene Dietrich: Her Own Song,2001.0,3.5247524752475248
817,My Bodyguard,1980.0,3.5470103092783507
817,My Bodyguard,1980.0,3.5470103092783507
818,Logan's Run,1976.0,3.473859844271413
818,Logan's Run,1976.0,3.473859844271413
819,The Faculty,1998.0,3.137780311668567
819,The Faculty,1998.0,3.137780311668567
820,Predator Island,2005.0,1.9555555555555555
820,Predator Island,2005.0,1.9555555555555555
821,Slaughter,1972.0,2.7058823529411766
821,Slaughter,1972.0,2.7058823529411766
822,Star Trek: Enterprise: Season 1,2001.0,4.072402938090241
822,Star Trek: Enterprise: Season 1,2001.0,4.072402938090241
823,Sleepaway Camp II: Unhappy Campers,1988.0,3.148014440433213
823,Sleepaway Camp II: Unhappy Campers,1988.0,3.148014440433213
824,A Piece of the Action,1977.0,3.781449893390192
824,A Piece of the Action,1977.0,3.781449893390192
825,Bill Cosby: Himself,1983.0,4.1091621253406
825,Bill Cosby: Himself,1983.0,4.1091621253406
826,Goosebumps: Cry of the Cat,1998.0,3.13953488372093
826,Goosebumps: Cry of the Cat,1998.0,3.13953488372093
827,C'est La Vie,1994.0,2.964071856287425
827,C'est La Vie,1994.0,2.964071856287425
828,Atlantis,1991.0,3.004608294930875
828,Atlantis,1991.0,3.004608294930875
829,Serial Mom,1995.0,3.1873075230972283
829,Serial Mom,1995.0,3.1873075230972283
830,Return to a Better Tomorrow,1994.0,2.857142857142857
830,Return to a Better Tomorrow,1994.0,2.857142857142857
831,Mannequin,1987.0,3.2011961355620304
831,Mannequin,1987.0,3.2011961355620304
832,Tupac: Resurrection,2003.0,3.785346307956497
832,Tupac: Resurrection,2003.0,3.785346307956497
833,White Squall,1996.0,3.516949152542373
833,White Squall,1996.0,3.516949152542373
834,Niagara: Miracles,1999.0,2.728494623655914
834,Niagara: Miracles,1999.0,2.728494623655914
835,Cirque du Soleil: A Baroque Odyssey,1994.0,3.17425431711146
835,Cirque du Soleil: A Baroque Odyssey,1994.0,3.17425431711146
836,Incident at Oglala: The Leonard Peltier Story,1991.0,3.5486725663716814
836,Incident at Oglala: The Leonard Peltier Story,1991.0,3.5486725663716814
837,All in the Family: Season 3,1972.0,3.9340836012861735
837,All in the Family: Season 3,1972.0,3.9340836012861735
838,Gang of Roses,2003.0,2.5066889632107023
838,Gang of Roses,2003.0,2.5066889632107023
839,The Thin Man Goes Home,1945.0,4.115594329334788
839,The Thin Man Goes Home,1945.0,4.115594329334788
840,The Lady Eve,1941.0,3.823397075365579
840,The Lady Eve,1941.0,3.823397075365579
841,There Goes My Baby,1994.0,2.96
841,There Goes My Baby,1994.0,2.96
842,Reap the Wild Wind,1942.0,3.457685664939551
842,Reap the Wild Wind,1942.0,3.457685664939551
843,Mansfield Park,1999.0,3.714586439785984
843,Mansfield Park,1999.0,3.714586439785984
844,La Cienaga,2001.0,2.861111111111111
844,La Cienaga,2001.0,2.861111111111111
845,If We Had No Moon,2004.0,3.6271186440677967
845,If We Had No Moon,2004.0,3.6271186440677967
846,Enduring Love,2004.0,2.685658699277376
846,Enduring Love,2004.0,2.685658699277376
847,Shania Twain: The Platinum Collection,2001.0,3.73469387755102
847,Shania Twain: The Platinum Collection,2001.0,3.73469387755102
848,La Separation,1994.0,3.046070460704607
848,La Separation,1994.0,3.046070460704607
849,Mr. & Mrs. Bridge,1990.0,3.264571054354944
849,Mr. & Mrs. Bridge,1990.0,3.264571054354944
850,Stoked: The Rise and Fall of Gator,2002.0,3.42291169451074
850,Stoked: The Rise and Fall of Gator,2002.0,3.42291169451074
851,Back to the Future Part III,1990.0,3.8919123505976096
851,Back to the Future Part III,1990.0,3.8919123505976096
852,Disorganized Crime,1989.0,2.9964850615114234
852,Disorganized Crime,1989.0,2.9964850615114234
853,Dragonball: The Magic Begins,1993.0,2.8236559139784947
853,Dragonball: The Magic Begins,1993.0,2.8236559139784947
854,Wes Craven's Invitation to Hell,1984.0,2.1656050955414012
854,Wes Craven's Invitation to Hell,1984.0,2.1656050955414012
855,Bruiser,2001.0,2.450765864332604
855,Bruiser,2001.0,2.450765864332604
856,Devil in the Flesh 2,2000.0,2.581818181818182
856,Devil in the Flesh 2,2000.0,2.581818181818182
857,The Three Stooges Go Around the World in a Daze,1963.0,3.722932078009415
857,The Three Stooges Go Around the World in a Daze,1963.0,3.722932078009415
858,Sports Illustrated Swimsuit Edition: 2002,2002.0,3.217391304347826
858,Sports Illustrated Swimsuit Edition: 2002,2002.0,3.217391304347826
859,Creepshow,1982.0,3.4597327555074036
859,Creepshow,1982.0,3.4597327555074036
860,Crime Partners,2001.0,2.627906976744186
860,Crime Partners,2001.0,2.627906976744186
861,Rush: Rush in Rio,2003.0,3.945898778359511
861,Rush: Rush in Rio,2003.0,3.945898778359511
862,Tuck Everlasting,2002.0,3.4981137925688595
862,Tuck Everlasting,2002.0,3.4981137925688595
863,King of New York: Special Edition (Full-screen),1990.0,3.545762711864407
863,King of New York: Special Edition (Full-screen),1990.0,3.545762711864407
864,Laughing Out Loud: Vol. 1,2001.0,2.708920187793427
864,Laughing Out Loud: Vol. 1,2001.0,2.708920187793427
865,Elvis by the Presleys,2005.0,3.772549019607843
865,Elvis by the Presleys,2005.0,3.772549019607843
866,Starsky & Hutch: Season 1,1975.0,3.3806060606060604
866,Starsky & Hutch: Season 1,1975.0,3.3806060606060604
867,My Dream Girl,2003.0,2.8962962962962964
867,My Dream Girl,2003.0,2.8962962962962964
868,La Promesse,1996.0,3.4764150943396226
868,La Promesse,1996.0,3.4764150943396226
869,Without Limits: NASA Test Projects,1998.0,3.088495575221239
869,Without Limits: NASA Test Projects,1998.0,3.088495575221239
870,H.G. Wells and the War of the Worlds: A Documentary,2005.0,2.3576642335766422
870,H.G. Wells and the War of the Worlds: A Documentary,2005.0,2.3576642335766422
871,The Jewel in the Crown,1984.0,3.988028169014085
871,The Jewel in the Crown,1984.0,3.988028169014085
872,Seven Samurai,1954.0,4.199615032659114
872,Seven Samurai,1954.0,4.199615032659114
873,Boys Life 4: Four Play,2003.0,2.744922826969943
873,Boys Life 4: Four Play,2003.0,2.744922826969943
874,Elvis Costello & the Imposters: Live in Memphis,2004.0,3.42156862745098
874,Elvis Costello & the Imposters: Live in Memphis,2004.0,3.42156862745098
875,Zakhm,1998.0,3.1122448979591835
875,Zakhm,1998.0,3.1122448979591835
876,Super Gals,2001.0,3.5161290322580645
876,Super Gals,2001.0,3.5161290322580645
877,A Love Divided,1999.0,3.5125284738041
877,A Love Divided,1999.0,3.5125284738041
878,Short: International Release #2,2000.0,2.4456521739130435
878,Short: International Release #2,2000.0,2.4456521739130435
879,Mikey and Nicky,1976.0,2.8820960698689957
879,Mikey and Nicky,1976.0,2.8820960698689957
880,Sharpe 4: Sharpe's Enemy,1994.0,3.932375822860563
880,Sharpe 4: Sharpe's Enemy,1994.0,3.932375822860563
881,Mating Habits of the Earthbound Human,1999.0,3.110424028268551
881,Mating Habits of the Earthbound Human,1999.0,3.110424028268551
882,Gloria Estefan: Evolution Tour: Live in Miami,1996.0,2.841463414634146
882,Gloria Estefan: Evolution Tour: Live in Miami,1996.0,2.841463414634146
883,Deep Cover,1992.0,3.5652557319223988
883,Deep Cover,1992.0,3.5652557319223988
884,Cup Final,1991.0,2.8526315789473684
884,Cup Final,1991.0,2.8526315789473684
885,The Maldonado Miracle,2003.0,3.294372294372294
885,The Maldonado Miracle,2003.0,3.294372294372294
886,Ray,2004.0,4.18601182255124
886,Ray,2004.0,4.18601182255124
887,Monster-in-Law: Bonus Material,2005.0,3.107883817427386
887,Monster-in-Law: Bonus Material,2005.0,3.107883817427386
888,Discovering Australia,2001.0,2.614678899082569
888,Discovering Australia,2001.0,2.614678899082569
889,Reno 911: Season 2,2004.0,4.052848318462594
889,Reno 911: Season 2,2004.0,4.052848318462594
890,Harsh Realm: The Complete Series,1999.0,3.17877094972067
890,Harsh Realm: The Complete Series,1999.0,3.17877094972067
891,Zakk Wylde's Black Label Society: Boozed,2003.0,3.682926829268293
891,Zakk Wylde's Black Label Society: Boozed,2003.0,3.682926829268293
892,The Bedford Incident,1965.0,3.574766355140187
892,The Bedford Incident,1965.0,3.574766355140187
893,Blue's Clues: Classic Clues,2003.0,3.852564102564102
893,Blue's Clues: Classic Clues,2003.0,3.852564102564102
894,The Muse,1999.0,2.753509496284063
894,The Muse,1999.0,2.753509496284063
895,Dersu Uzala,1975.0,3.939197405755979
895,Dersu Uzala,1975.0,3.939197405755979
896,Dangerous Minds,1995.0,3.429313895335534
896,Dangerous Minds,1995.0,3.429313895335534
897,Bride and Prejudice,2004.0,3.2765458077047587
897,Bride and Prejudice,2004.0,3.2765458077047587
898,The Body,2000.0,3.062805872756933
898,The Body,2000.0,3.062805872756933
899,Out of Ireland: The Hit Songs and Artists of Irish Music,2003.0,3.497354497354497
899,Out of Ireland: The Hit Songs and Artists of Irish Music,2003.0,3.497354497354497
900,Eat Drink Man Woman,1994.0,3.9320926903462463
900,Eat Drink Man Woman,1994.0,3.9320926903462463
901,Diary of a Country Priest,1950.0,3.6717428087986463
901,Diary of a Country Priest,1950.0,3.6717428087986463
902,Fascination,2004.0,2.365
902,Fascination,2004.0,2.365
903,Hamlet,2000.0,3.175925925925926
903,Hamlet,2000.0,3.175925925925926
904,Gargoyles,2004.0,2.4545454545454546
904,Gargoyles,2004.0,2.4545454545454546
905,Remedy,2005.0,2.0
905,Remedy,2005.0,2.0
906,Benny Hill: Complete and Unadulterated: The Naughty Early Years: Set 1,1969.0,3.417056074766355
906,Benny Hill: Complete and Unadulterated: The Naughty Early Years: Set 1,1969.0,3.417056074766355
907,Animal Crackers,1930.0,4.0161224489795915
907,Animal Crackers,1930.0,4.0161224489795915
908,Sense and Sensibility,1981.0,4.191339010690342
908,Sense and Sensibility,1981.0,4.191339010690342
909,Too Young to Die,1990.0,3.026627218934911
909,Too Young to Die,1990.0,3.026627218934911
910,Santa Fe Trail,1940.0,3.161764705882353
910,Santa Fe Trail,1940.0,3.161764705882353
911,Buck Rogers,1939.0,2.9591836734693877
911,Buck Rogers,1939.0,2.9591836734693877
912,Angelina Ballerina: Friends Forever,2002.0,3.152173913043478
912,Angelina Ballerina: Friends Forever,2002.0,3.152173913043478
913,Dead Kennedys: In God We Trust,1979.0,3.375
913,Dead Kennedys: In God We Trust,1979.0,3.375
914,R.E.M.: Road Movie,1996.0,3.057377049180328
914,R.E.M.: Road Movie,1996.0,3.057377049180328
915,Haven,2001.0,2.8372093023255816
915,Haven,2001.0,2.8372093023255816
916,Earth 2: The Complete Series,1994.0,3.588235294117647
916,Earth 2: The Complete Series,1994.0,3.588235294117647
917,String Cheese Incident: Live at the Fillmore,2003.0,3.544642857142857
917,String Cheese Incident: Live at the Fillmore,2003.0,3.544642857142857
918,A Hard Day's Night: Collector's Series,1964.0,3.9177449168207024
918,A Hard Day's Night: Collector's Series,1964.0,3.9177449168207024
919,Comedian,2002.0,3.226416835887022
919,Comedian,2002.0,3.226416835887022
920,Satanis: The Devil's Mass / Sinthia: The Devil's Doll: Double Feature,1968.0,2.4601769911504423
920,Satanis: The Devil's Mass / Sinthia: The Devil's Doll: Double Feature,1968.0,2.4601769911504423
921,Don't Bother to Knock,1952.0,3.329936305732484
921,Don't Bother to Knock,1952.0,3.329936305732484
922,Gojoe: Spirit War Chronicle,2004.0,2.8669950738916254
922,Gojoe: Spirit War Chronicle,2004.0,2.8669950738916254
923,Giant Robo,2004.0,3.415929203539823
923,Giant Robo,2004.0,3.415929203539823
924,Taxi Zum Klo,1981.0,2.795698924731183
924,Taxi Zum Klo,1981.0,2.795698924731183
925,Dodsworth,1936.0,3.641975308641975
925,Dodsworth,1936.0,3.641975308641975
926,Fear Of A Punk Planet,2002.0,2.1926605504587156
926,Fear Of A Punk Planet,2002.0,2.1926605504587156
927,Danielle Steel's Changes,1991.0,3.4516129032258065
927,Danielle Steel's Changes,1991.0,3.4516129032258065
928,The Night That Never Happened,1997.0,2.705539358600583
928,The Night That Never Happened,1997.0,2.705539358600583
929,Journeys with George,2002.0,3.4229074889867843
929,Journeys with George,2002.0,3.4229074889867843
930,Back to the Beach,1987.0,3.1865203761755487
930,Back to the Beach,1987.0,3.1865203761755487
931,Another Day in Paradise,1998.0,3.054173576561636
931,Another Day in Paradise,1998.0,3.054173576561636
932,Where Are We?,1992.0,2.2941176470588234
932,Where Are We?,1992.0,2.2941176470588234
933,Backyardigans: It's Great to Be a Ghost,2005.0,4.0494296577946765
933,Backyardigans: It's Great to Be a Ghost,2005.0,4.0494296577946765
934,River of No Return,1954.0,3.3931185944363103
934,River of No Return,1954.0,3.3931185944363103
935,Read Or Die,2003.0,4.24793388429752
935,Read Or Die,2003.0,4.24793388429752
936,A Dangerous Man: Lawrence After Arabia,1990.0,3.088757396449704
936,A Dangerous Man: Lawrence After Arabia,1990.0,3.088757396449704
937,Fallen,1998.0,3.719598159638682
937,Fallen,1998.0,3.719598159638682
938,Scarecrow,2002.0,1.9944444444444445
938,Scarecrow,2002.0,1.9944444444444445
939,Midsomer Murders: A Tale of Two Hamlets,2003.0,3.888198757763975
939,Midsomer Murders: A Tale of Two Hamlets,2003.0,3.888198757763975
940,Hercules,1997.0,3.68073006932409
940,Hercules,1997.0,3.68073006932409
941,Screw Loose,1998.0,2.1614906832298137
941,Screw Loose,1998.0,2.1614906832298137
942,The Pagemaster,1994.0,3.019053472649047
942,The Pagemaster,1994.0,3.019053472649047
943,Dave Chappelle: For What It's Worth,2004.0,3.941814033086138
943,Dave Chappelle: For What It's Worth,2004.0,3.941814033086138
944,Brother,1975.0,2.6741573033707864
944,Brother,1975.0,2.6741573033707864
945,The Duel at Silver Creek,1952.0,3.017699115044248
945,The Duel at Silver Creek,1952.0,3.017699115044248
946,Sex and the Teenage Mind,2002.0,2.482269503546099
946,Sex and the Teenage Mind,2002.0,2.482269503546099
947,The Cincinnati Kid,1965.0,3.658869395711501
947,The Cincinnati Kid,1965.0,3.658869395711501
948,Aap Mujhe Achche Lagne Lage,2002.0,2.7426470588235294
948,Aap Mujhe Achche Lagne Lage,2002.0,2.7426470588235294
949,Henry Fool,1997.0,3.3711217183770885
949,Henry Fool,1997.0,3.3711217183770885
950,Explosive Dance,1998.0,2.5714285714285716
950,Explosive Dance,1998.0,2.5714285714285716
951,Richard Rodgers: The Sweetest Sounds,2001.0,3.5120481927710845
951,Richard Rodgers: The Sweetest Sounds,2001.0,3.5120481927710845
952,My Favorite Wife,1940.0,3.984647302904565
952,My Favorite Wife,1940.0,3.984647302904565
953,Fahrenheit 451,1966.0,3.4132857142857143
953,Fahrenheit 451,1966.0,3.4132857142857143
954,I Capture the Castle,2003.0,3.3259982692545433
954,I Capture the Castle,2003.0,3.3259982692545433
955,Rhyme & Reason,1997.0,3.189393939393939
955,Rhyme & Reason,1997.0,3.189393939393939
956,Blankman,1994.0,2.575567994731643
956,Blankman,1994.0,2.575567994731643
957,Lost in Space: Season 2: Vol. 1,1966.0,3.673170731707317
957,Lost in Space: Season 2: Vol. 1,1966.0,3.673170731707317
958,World Cup Soccer Highlights: 1966-1974,2003.0,3.617424242424242
958,World Cup Soccer Highlights: 1966-1974,2003.0,3.617424242424242
959,Jay Jay the Jet Plane: Lessons for All Seasons,2002.0,2.953608247422681
959,Jay Jay the Jet Plane: Lessons for All Seasons,2002.0,2.953608247422681
960,The Unforgiven,1960.0,3.474813432835821
960,The Unforgiven,1960.0,3.474813432835821
961,Love in the Afternoon,1957.0,3.5405063291139243
961,Love in the Afternoon,1957.0,3.5405063291139243
962,I Spy,2002.0,3.0910543130990416
962,I Spy,2002.0,3.0910543130990416
963,A Streetcar Named Desire,1951.0,3.8853390511927097
963,A Streetcar Named Desire,1951.0,3.8853390511927097
964,The Tick: The Entire Series,2001.0,3.6776773296244785
964,The Tick: The Entire Series,2001.0,3.6776773296244785
965,Metropolitan Opera: Puccini: Tosca,1985.0,3.567901234567901
965,Metropolitan Opera: Puccini: Tosca,1985.0,3.567901234567901
966,Young and Dangerous 2,1996.0,3.2857142857142856
966,Young and Dangerous 2,1996.0,3.2857142857142856
967,Main Hoon Na,2004.0,3.596997690531178
967,Main Hoon Na,2004.0,3.596997690531178
968,Dottie Gets Spanked,1993.0,2.6542056074766354
968,Dottie Gets Spanked,1993.0,2.6542056074766354
969,Stripteaser,1995.0,2.053030303030303
969,Stripteaser,1995.0,2.053030303030303
